Trades,Stop Hits,Win %,Avg Hold Days,Final Balance $,Total Return $,Total Return %,Max Drawdown $,Max Drawdown %,RDR,Score,N_base,Gap,N1,N2,N3,K,Stop %,CAGR %
40,2,72.5,59.9,9935.84,4935.84,98.72,23101.3,85.51,0.21,0.2,39,12,39,51,63,1.7,0.6,6.8
56,16,60.7,42.6,15231.7,10231.7,204.63,44168.97,79.68,0.23,0.5,39,12,39,51,63,1.8,0.2,11.3
49,5,67.3,49.3,14411.21,9411.21,188.22,15730.2,66.87,0.6,1.1,39,12,39,51,63,1.8,0.3,10.7
42,4,64.3,55.5,8182.39,3182.39,63.65,19751.34,72.78,0.16,0.1,39,12,39,51,63,1.8,0.4,4.8
42,4,61.9,57.6,1473.81,-3526.19,-70.52,22360.06,95.3,-0.16,0.1,39,12,39,51,63,1.8,0.5,-11.1
40,2,65.0,58.1,7170.75,2170.75,43.41,18045.39,74.11,0.12,0.1,39,12,39,51,63,1.8,0.6,3.5
58,15,63.8,41.0,66792.22,61792.22,1235.84,55761.85,53.24,1.11,13.7,39,12,39,51,63,1.9,0.2,28.3
50,8,64.0,48.5,5953.2,953.2,19.06,26635.28,86.55,0.04,0.0,39,12,39,51,63,1.9,0.3,1.7
46,5,65.2,52.1,6074.58,1074.58,21.49,19913.05,81.72,0.05,0.0,39,12,39,51,63,1.9,0.4,1.9
41,4,63.4,58.5,2156.85,-2843.15,-56.86,22428.19,93.1,-0.13,0.1,39,12,39,51,63,1.9,0.5,-7.8
40,1,65.0,57.8,11371.4,6371.4,127.43,15522.03,64.43,0.41,0.5,39,12,39,51,63,1.9,0.6,8.2
50,15,62.0,46.7,33124.15,28124.15,562.48,46079.96,65.29,0.61,3.4,39,12,39,51,63,2.0,0.2,19.9
44,9,65.9,53.8,5427.66,427.66,8.55,14894.37,78.77,0.03,0.0,39,12,39,51,63,2.0,0.3,0.8
40,8,57.5,58.8,1019.59,-3980.41,-79.61,14857.36,95.61,-0.27,0.2,39,12,39,51,63,2.0,0.4,-14.2
36,2,66.7,65.8,4582.91,-417.09,-8.34,15794.09,82.34,-0.03,0.0,39,12,39,51,63,2.0,0.5,-0.8
32,3,59.4,71.7,701.06,-4298.94,-85.98,18711.13,97.54,-0.23,0.2,39,12,39,51,63,2.0,0.6,-17.2
49,22,49.0,47.3,699.66,-4300.34,-86.01,17795.81,96.98,-0.24,0.2,39,12,39,51,63,2.1,0.2,-17.2
39,10,59.0,56.2,1422.43,-3577.57,-71.55,13949.97,91.57,-0.26,0.2,39,12,39,51,63,2.1,0.3,-11.4
36,7,61.1,60.9,795.8,-4204.2,-84.08,15753.36,95.64,-0.27,0.2,39,12,39,51,63,2.1,0.4,-16.2
32,4,59.4,68.6,989.69,-4010.31,-80.21,15578.33,94.58,-0.26,0.2,39,12,39,51,63,2.1,0.5,-14.4
34,2,64.7,64.7,3305.37,-1694.63,-33.89,14248.37,86.5,-0.12,0.0,39,12,39,51,63,2.1,0.6,-3.9
39,17,48.7,59.0,443.43,-4556.57,-91.13,10879.03,97.54,-0.42,0.4,39,12,39,51,63,2.2,0.2,-20.8
34,9,55.9,65.8,793.33,-4206.67,-84.13,9521.22,95.1,-0.44,0.4,39,12,39,51,63,2.2,0.3,-16.2
30,6,56.7,74.8,601.31,-4398.69,-87.97,9639.9,96.29,-0.46,0.4,39,12,39,51,63,2.2,0.4,-18.4
27,2,55.6,81.3,1365.94,-3634.06,-72.68,8778.45,87.68,-0.41,0.3,39,12,39,51,63,2.2,0.5,-11.7
28,1,64.3,79.0,4573.39,-426.61,-8.53,7456.51,74.48,-0.06,0.0,39,12,39,51,63,2.2,0.6,-0.9
35,14,54.3,66.0,3222.76,-1777.24,-35.54,11919.1,87.99,-0.15,0.1,39,12,39,51,63,2.3,0.2,-4.1
29,8,55.2,80.0,1450.68,-3549.32,-70.99,10440.89,92.09,-0.34,0.2,39,12,39,51,63,2.3,0.3,-11.2
29,4,69.0,80.7,7939.15,2939.15,58.78,9887.23,66.83,0.3,0.2,39,12,39,51,63,2.3,0.4,4.5
27,2,66.7,86.7,7143.71,2143.71,42.87,10984.29,71.33,0.2,0.1,39,12,39,51,63,2.3,0.5,3.5
27,1,70.4,87.1,19308.8,14308.8,286.18,8412.18,43.57,1.7,4.9,39,12,39,51,63,2.3,0.6,13.9
36,16,52.8,63.1,3267.74,-1732.26,-34.65,17907.38,90.44,-0.1,0.0,39,12,39,51,63,2.4,0.2,-4.0
27,6,55.6,85.4,3185.69,-1814.31,-36.29,7816.74,80.9,-0.23,0.1,39,12,39,51,63,2.4,0.3,-4.2
24,3,66.7,95.0,5960.98,960.98,19.22,6013.33,78.91,0.16,0.0,39,12,39,51,63,2.4,0.4,1.7
25,1,76.0,91.6,21095.41,16095.41,321.91,11212.38,53.15,1.44,4.6,39,12,39,51,63,2.4,0.5,14.8
24,1,75.0,95.2,17191.42,12191.42,243.83,12858.78,73.51,0.95,2.3,39,12,39,51,63,2.4,0.6,12.6
25,12,52.0,92.5,2894.22,-2105.78,-42.12,10929.45,83.49,-0.19,0.1,39,12,39,51,63,2.5,0.2,-5.1
26,6,69.2,90.3,7528.65,2528.65,50.57,13240.99,70.2,0.19,0.1,39,12,39,51,63,2.5,0.3,4.0
23,1,78.3,98.1,29440.11,24440.11,488.8,9282.94,31.53,2.63,12.9,39,12,39,51,63,2.5,0.4,18.6
22,0,77.3,102.6,29440.11,24440.11,488.8,9282.94,31.53,2.63,12.9,39,12,39,51,63,2.5,0.5,18.6
22,0,77.3,102.6,29440.11,24440.11,488.8,9282.94,31.53,2.63,12.9,39,12,39,51,63,2.5,0.6,18.6
33,14,54.5,70.1,5499.08,499.08,9.98,15169.24,78.7,0.03,0.0,39,12,39,51,63,2.6,0.2,0.9
25,6,68.0,88.8,15246.55,10246.55,204.93,24398.46,68.19,0.42,0.9,39,12,39,51,63,2.6,0.3,11.3
21,3,71.4,108.2,10513.88,5513.88,110.28,13144.68,62.09,0.42,0.5,39,12,39,51,63,2.6,0.4,7.4
19,2,68.4,118.6,4822.26,-177.74,-3.55,15017.03,77.91,-0.01,0.0,39,12,39,51,63,2.6,0.5,-0.3
17,1,64.7,139.7,3753.48,-1246.52,-24.93,16425.22,85.21,-0.08,0.0,39,12,39,51,63,2.6,0.6,-2.7
29,14,51.7,73.6,3353.98,-1646.02,-32.92,18161.16,89.75,-0.09,0.0,39,12,39,51,63,2.7,0.2,-3.8
24,6,66.7,89.8,12355.72,7355.72,147.11,15332.61,75.77,0.48,0.7,39,12,39,51,63,2.7,0.3,9.1
20,4,70.0,106.0,9075.08,4075.08,81.5,17911.62,72.11,0.23,0.2,39,12,39,51,63,2.7,0.4,5.9
20,2,70.0,110.5,11550.83,6550.83,131.02,15941.75,76.79,0.41,0.5,39,12,39,51,63,2.7,0.5,8.4
16,1,62.5,142.1,3245.63,-1754.37,-35.09,17897.09,88.44,-0.1,0.0,39,12,39,51,63,2.7,0.6,-4.1
23,11,52.2,88.8,2030.84,-2969.16,-59.38,7348.4,86.02,-0.4,0.2,39,12,39,51,63,2.8,0.2,-8.3
21,12,38.1,103.5,199.87,-4800.13,-96.0,8384.79,98.15,-0.57,0.5,39,12,39,51,63,2.8,0.3,-26.6
18,4,66.7,114.1,5242.08,242.08,4.84,11098.64,73.5,0.02,0.0,39,12,39,51,63,2.8,0.4,0.5
19,3,68.4,112.9,6238.74,1238.74,24.77,10519.0,80.17,0.12,0.0,39,12,39,51,63,2.8,0.5,2.1
15,2,60.0,148.0,1633.45,-3366.55,-67.33,11944.19,91.03,-0.28,0.2,39,12,39,51,63,2.8,0.6,-10.2
21,12,42.9,97.6,1417.9,-3582.1,-71.64,7666.11,89.73,-0.47,0.3,39,12,39,51,63,2.9,0.2,-11.4
20,11,35.0,108.5,213.12,-4786.88,-95.74,8374.3,98.02,-0.57,0.5,39,12,39,51,63,2.9,0.3,-26.1
16,4,62.5,130.1,2534.46,-2465.54,-49.31,11186.74,85.26,-0.22,0.1,39,12,39,51,63,2.9,0.4,-6.3
16,4,62.5,135.0,1972.39,-3027.61,-60.55,12298.46,93.73,-0.25,0.2,39,12,39,51,63,2.9,0.5,-8.5
13,2,53.8,172.1,767.21,-4232.79,-84.66,12568.33,95.79,-0.34,0.3,39,12,39,51,63,2.9,0.6,-16.5
19,10,42.1,109.6,2584.56,-2415.44,-48.31,7973.62,87.7,-0.3,0.1,39,12,39,51,63,3.0,0.2,-6.1
17,10,41.2,118.8,1035.7,-3964.3,-79.29,8495.88,93.44,-0.47,0.4,39,12,39,51,63,3.0,0.3,-14.0
18,4,72.2,118.5,12165.14,7165.14,143.3,14358.02,76.42,0.5,0.7,39,12,39,51,63,3.0,0.4,8.9
15,5,66.7,138.3,1332.54,-3667.46,-73.35,17316.31,93.27,-0.21,0.2,39,12,39,51,63,3.0,0.5,-11.9
18,3,66.7,125.3,6630.87,1630.87,32.62,17182.07,92.54,0.09,0.0,39,12,39,51,63,3.0,0.6,2.7
23,13,39.1,88.2,1151.76,-3848.24,-76.96,5491.48,91.68,-0.7,0.5,39,12,39,51,63,3.1,0.2,-13.1
17,10,29.4,117.6,484.61,-4515.39,-90.31,5690.11,95.0,-0.79,0.7,39,12,39,51,63,3.1,0.3,-20.1
12,3,58.3,172.8,3371.52,-1628.48,-32.57,6067.51,76.76,-0.27,0.1,39,12,39,51,63,3.1,0.4,-3.7
12,4,41.7,169.1,1426.21,-3573.79,-71.48,7215.14,91.27,-0.5,0.4,39,12,39,51,63,3.1,0.5,-11.3
11,3,36.4,191.1,827.96,-4172.04,-83.44,7646.13,96.73,-0.55,0.5,39,12,39,51,63,3.1,0.6,-15.9
25,17,28.0,78.9,351.77,-4648.23,-92.96,6032.67,95.65,-0.77,0.7,39,12,39,51,63,3.2,0.2,-22.5
18,11,27.8,105.8,416.47,-4583.53,-91.67,6843.99,96.37,-0.67,0.6,39,12,39,51,63,3.2,0.3,-21.2
11,7,27.3,181.2,174.85,-4825.15,-96.5,5332.37,97.02,-0.9,0.9,39,12,39,51,63,3.2,0.4,-27.5
9,5,22.2,232.7,270.65,-4729.35,-94.59,5612.3,95.67,-0.84,0.8,39,12,39,51,63,3.2,0.5,-24.4
9,2,22.2,233.0,499.85,-4500.15,-90.0,5593.81,95.36,-0.8,0.7,39,12,39,51,63,3.2,0.6,-19.8
64,17,60.9,38.5,7284.41,2284.41,45.69,10950.77,75.23,0.21,0.1,39,15,39,54,69,1.5,0.2,3.7
57,9,70.2,43.1,8168.83,3168.83,63.38,15790.69,80.59,0.2,0.1,39,15,39,54,69,1.5,0.3,4.8
50,4,72.0,49.4,10620.54,5620.54,112.41,9844.19,71.79,0.57,0.6,39,15,39,54,69,1.5,0.4,7.5
50,2,70.0,49.4,5624.07,624.07,12.48,12135.1,83.06,0.05,0.0,39,15,39,54,69,1.5,0.5,1.1
49,2,67.3,50.4,2976.78,-2023.22,-40.46,13300.36,91.03,-0.15,0.1,39,15,39,54,69,1.5,0.6,-4.9
64,22,56.2,38.5,931.04,-4068.96,-81.38,11738.84,94.09,-0.35,0.3,39,15,39,54,69,1.6,0.2,-14.9
47,8,61.7,49.4,1047.35,-3952.65,-79.05,11530.74,92.42,-0.34,0.3,39,15,39,54,69,1.6,0.3,-13.9
46,6,63.0,50.8,1209.28,-3790.72,-75.81,11567.21,92.71,-0.33,0.3,39,15,39,54,69,1.6,0.4,-12.7
44,4,61.4,53.5,293.37,-4706.63,-94.13,12211.4,97.88,-0.39,0.4,39,15,39,54,69,1.6,0.5,-23.8
41,4,61.0,57.4,200.64,-4799.36,-95.99,12325.57,98.79,-0.39,0.4,39,15,39,54,69,1.6,0.6,-26.6
61,19,63.9,39.4,23493.31,18493.31,369.87,31403.49,68.0,0.59,2.2,39,15,39,54,69,1.7,0.2,16.0
52,8,67.3,45.2,7615.72,2615.72,52.31,15732.96,69.77,0.17,0.1,39,15,39,54,69,1.7,0.3,4.1
44,5,68.2,55.4,3227.34,-1772.66,-35.45,19145.32,91.18,-0.09,0.0,39,15,39,54,69,1.7,0.4,-4.1
40,4,67.5,60.2,944.05,-4055.95,-81.12,20162.66,96.03,-0.2,0.2,39,15,39,54,69,1.7,0.5,-14.8
43,4,72.1,56.8,3465.29,-1534.71,-30.69,19515.09,92.95,-0.08,0.0,39,15,39,54,69,1.7,0.6,-3.5
52,16,57.7,45.3,5826.62,826.62,16.53,13752.68,78.96,0.06,0.0,39,15,39,54,69,1.8,0.2,1.5
45,4,64.4,52.9,22186.47,17186.47,343.73,12526.52,48.83,1.37,4.7,39,15,39,54,69,1.8,0.3,15.4
42,4,64.3,57.5,6589.12,1589.12,31.78,10453.91,71.6,0.15,0.0,39,15,39,54,69,1.8,0.4,2.7
41,4,63.4,58.1,2043.63,-2956.37,-59.13,12795.68,87.64,-0.23,0.1,39,15,39,54,69,1.8,0.5,-8.2
38,2,63.2,61.6,4452.61,-547.39,-10.95,10819.69,74.11,-0.05,0.0,39,15,39,54,69,1.8,0.6,-1.1
52,16,55.8,44.4,6217.98,1217.98,24.36,24767.18,86.46,0.05,0.0,39,15,39,54,69,1.9,0.2,2.1
45,6,64.4,53.1,71171.25,66171.25,1323.43,67995.89,60.5,0.97,12.8,39,15,39,54,69,1.9,0.3,29.0
40,4,60.0,59.6,6256.83,1256.83,25.14,17447.89,81.72,0.07,0.0,39,15,39,54,69,1.9,0.4,2.2
39,2,64.1,61.2,14263.01,9263.01,185.26,12453.78,58.33,0.74,1.4,39,15,39,54,69,1.9,0.5,10.6
36,1,61.1,64.6,11104.1,6104.1,122.08,12925.73,60.54,0.47,0.6,39,15,39,54,69,1.9,0.6,8.0
49,14,59.2,46.7,31613.43,26613.43,532.27,40502.18,67.07,0.66,3.5,39,15,39,54,69,2.0,0.2,19.4
41,8,58.5,57.0,4746.31,-253.69,-5.07,19618.94,86.79,-0.01,0.0,39,15,39,54,69,2.0,0.3,-0.5
37,5,56.8,63.7,2615.81,-2384.19,-47.68,10897.76,86.16,-0.22,0.1,39,15,39,54,69,2.0,0.4,-6.0
35,2,60.0,67.1,4945.14,-54.86,-1.1,9961.58,78.76,-0.01,0.0,39,15,39,54,69,2.0,0.5,-0.1
33,1,60.6,69.3,6218.23,1218.23,24.36,9961.58,78.76,0.12,0.0,39,15,39,54,69,2.0,0.6,2.1
47,20,48.9,49.3,1450.61,-3549.39,-70.99,17201.06,93.74,-0.21,0.1,39,15,39,54,69,2.1,0.2,-11.2
33,9,48.5,65.8,542.08,-4457.92,-89.16,14744.7,96.79,-0.3,0.3,39,15,39,54,69,2.1,0.3,-19.2
32,6,59.4,68.2,1440.42,-3559.58,-71.19,15171.44,92.11,-0.23,0.2,39,15,39,54,69,2.1,0.4,-11.3
28,3,53.6,78.1,1042.16,-3957.84,-79.16,15530.97,94.29,-0.25,0.2,39,15,39,54,69,2.1,0.5,-14.0
30,2,60.0,73.0,3300.45,-1699.55,-33.99,14251.68,86.52,-0.12,0.0,39,15,39,54,69,2.1,0.6,-3.9
38,15,52.6,59.2,916.46,-4083.54,-81.67,10586.67,94.92,-0.39,0.3,39,15,39,54,69,2.2,0.2,-15.0
32,8,46.9,68.3,576.77,-4423.23,-88.46,9655.06,96.44,-0.46,0.4,39,15,39,54,69,2.2,0.3,-18.7
31,6,51.6,71.5,930.59,-4069.41,-81.39,9436.38,94.26,-0.43,0.3,39,15,39,54,69,2.2,0.4,-14.9
27,2,48.1,81.7,1047.87,-3952.13,-79.04,9363.89,93.53,-0.42,0.3,39,15,39,54,69,2.2,0.5,-13.9
28,1,57.1,77.5,3325.82,-1674.18,-33.48,7774.39,77.65,-0.22,0.1,39,15,39,54,69,2.2,0.6,-3.8
38,16,57.9,60.2,3640.35,-1359.65,-27.19,14863.1,86.85,-0.09,0.0,39,15,39,54,69,2.3,0.2,-3.0
29,8,51.7,80.1,2760.14,-2239.86,-44.8,14440.29,89.43,-0.16,0.1,39,15,39,54,69,2.3,0.3,-5.5
28,4,71.4,83.6,10070.43,5070.43,101.41,13717.43,68.79,0.37,0.4,39,15,39,54,69,2.3,0.4,7.0
26,2,69.2,90.1,9061.45,4061.45,81.23,15157.12,73.02,0.27,0.2,39,15,39,54,69,2.3,0.5,5.9
26,1,69.2,91.5,17918.28,12918.28,258.37,11323.69,49.61,1.14,2.9,39,15,39,54,69,2.3,0.6,13.0
34,13,58.8,67.4,8800.93,3800.93,76.02,19132.08,78.95,0.2,0.2,39,15,39,54,69,2.4,0.2,5.6
26,6,53.8,88.5,3099.52,-1900.48,-38.01,8143.79,81.93,-0.23,0.1,39,15,39,54,69,2.4,0.3,-4.5
22,2,59.1,100.8,8034.75,3034.75,60.69,5513.74,68.62,0.55,0.3,39,15,39,54,69,2.4,0.4,4.7
24,1,75.0,95.2,22141.07,17141.07,342.82,11212.38,50.64,1.53,5.2,39,15,39,54,69,2.4,0.5,15.4
23,1,73.9,99.1,18043.56,13043.56,260.87,12858.78,71.27,1.01,2.6,39,15,39,54,69,2.4,0.6,13.1
25,11,56.0,93.4,3167.85,-1832.15,-36.64,9956.65,80.8,-0.18,0.1,39,15,39,54,69,2.5,0.2,-4.3
25,6,68.0,93.4,4657.73,-342.27,-6.85,6222.76,64.15,-0.06,0.0,39,15,39,54,69,2.5,0.3,-0.7
22,1,81.8,102.4,27755.2,22755.2,455.1,7944.66,28.62,2.86,13.0,39,15,39,54,69,2.5,0.4,17.9
21,0,81.0,107.2,27755.2,22755.2,455.1,7944.66,28.62,2.86,13.0,39,15,39,54,69,2.5,0.5,17.9
21,0,81.0,107.2,27755.2,22755.2,455.1,7944.66,28.62,2.86,13.0,39,15,39,54,69,2.5,0.6,17.9
34,13,58.8,67.4,12184.18,7184.18,143.68,23228.44,71.86,0.31,0.4,39,15,39,54,69,2.6,0.2,8.9
27,7,66.7,81.1,16045.45,11045.45,220.91,21353.52,64.06,0.52,1.1,39,15,39,54,69,2.6,0.3,11.8
19,4,68.4,121.9,4493.23,-506.77,-10.14,20433.89,85.63,-0.02,0.0,39,15,39,54,69,2.6,0.4,-1.0
21,3,71.4,99.0,7096.0,2096.0,41.92,17597.3,73.74,0.12,0.1,39,15,39,54,69,2.6,0.5,3.4
19,2,68.4,118.5,3684.5,-1315.5,-26.31,21065.64,88.28,-0.06,0.0,39,15,39,54,69,2.6,0.6,-2.9
31,11,64.5,67.2,29206.09,24206.09,484.12,27792.29,64.96,0.87,4.2,39,15,39,54,69,2.7,0.2,18.5
25,8,64.0,83.0,6473.12,1473.12,29.46,19444.24,77.61,0.08,0.0,39,15,39,54,69,2.7,0.3,2.5
22,4,68.2,93.1,11627.21,6627.21,132.54,18879.15,68.12,0.35,0.5,39,15,39,54,69,2.7,0.4,8.4
21,3,71.4,97.9,8862.99,3862.99,77.26,17226.01,68.76,0.22,0.2,39,15,39,54,69,2.7,0.5,5.7
19,2,68.4,117.3,4561.97,-438.03,-8.76,21765.3,86.88,-0.02,0.0,39,15,39,54,69,2.7,0.6,-0.9
29,16,44.8,66.9,1158.82,-3841.18,-76.82,8252.48,92.46,-0.47,0.4,39,15,39,54,69,2.8,0.2,-13.1
24,15,37.5,90.7,147.93,-4852.07,-97.04,8414.93,98.5,-0.58,0.6,39,15,39,54,69,2.8,0.3,-28.7
18,5,66.7,112.8,2844.46,-2155.54,-43.11,12587.83,83.37,-0.17,0.1,39,15,39,54,69,2.8,0.4,-5.3
18,3,66.7,118.9,4857.29,-142.71,-2.85,11095.19,84.56,-0.01,0.0,39,15,39,54,69,2.8,0.5,-0.3
15,2,60.0,148.0,1633.45,-3366.55,-67.33,11944.19,91.03,-0.28,0.2,39,15,39,54,69,2.8,0.6,-10.2
24,13,41.7,82.0,1623.12,-3376.88,-67.54,7924.4,91.99,-0.43,0.3,39,15,39,54,69,2.9,0.2,-10.2
19,11,36.8,109.6,272.25,-4727.75,-94.56,8406.5,97.59,-0.56,0.5,39,15,39,54,69,2.9,0.3,-24.4
15,5,60.0,141.6,1836.31,-3163.69,-63.27,9508.69,84.66,-0.33,0.2,39,15,39,54,69,2.9,0.4,-9.2
15,3,60.0,147.8,2103.28,-2896.72,-57.93,10354.18,92.19,-0.28,0.2,39,15,39,54,69,2.9,0.5,-8.0
12,1,50.0,187.2,1248.41,-3751.59,-75.03,10331.93,91.99,-0.36,0.3,39,15,39,54,69,2.9,0.6,-12.5
19,10,42.1,109.4,2599.38,-2400.62,-48.01,7987.14,87.85,-0.3,0.1,39,15,39,54,69,3.0,0.2,-6.1
16,10,37.5,126.7,571.48,-4428.52,-88.57,8658.25,95.23,-0.51,0.5,39,15,39,54,69,3.0,0.3,-18.8
12,3,58.3,171.2,5622.79,622.79,12.46,8241.09,71.0,0.08,0.0,39,15,39,54,69,3.0,0.4,1.1
11,4,54.5,191.0,1440.18,-3559.82,-71.2,10256.1,88.36,-0.35,0.2,39,15,39,54,69,3.0,0.5,-11.3
10,1,50.0,208.2,2692.87,-2307.13,-46.14,9995.11,86.11,-0.23,0.1,39,15,39,54,69,3.0,0.6,-5.8
23,15,30.4,87.1,597.26,-4402.74,-88.05,5922.88,92.71,-0.74,0.7,39,15,39,54,69,3.1,0.2,-18.5
17,10,29.4,116.0,470.54,-4529.46,-90.59,6029.52,94.38,-0.75,0.7,39,15,39,54,69,3.1,0.3,-20.3
11,3,54.5,186.3,3686.28,-1313.72,-26.27,6422.28,76.17,-0.2,0.1,39,15,39,54,69,3.1,0.4,-2.9
11,1,63.6,181.8,5971.35,971.35,19.43,5835.9,69.22,0.17,0.0,39,15,39,54,69,3.1,0.5,1.7
11,3,45.5,188.5,492.78,-4507.22,-90.14,8162.62,96.81,-0.55,0.5,39,15,39,54,69,3.1,0.6,-19.9
23,16,26.1,84.1,291.81,-4708.19,-94.16,6161.08,96.44,-0.76,0.7,39,15,39,54,69,3.2,0.2,-23.9
17,11,23.5,111.9,218.98,-4781.02,-95.62,6221.52,97.38,-0.77,0.7,39,15,39,54,69,3.2,0.3,-25.9
11,4,45.5,180.4,1639.62,-3360.38,-67.21,7537.64,89.4,-0.45,0.3,39,15,39,54,69,3.2,0.4,-10.2
10,5,40.0,201.3,388.99,-4611.01,-92.22,8066.23,95.67,-0.57,0.5,39,15,39,54,69,3.2,0.5,-21.7
9,2,44.4,227.3,1258.11,-3741.89,-74.84,7783.4,92.32,-0.48,0.4,39,15,39,54,69,3.2,0.6,-12.4
66,19,62.1,38.1,6581.55,1581.55,31.63,31714.08,84.04,0.05,0.0,40,5,40,45,50,1.5,0.2,2.7
56,8,69.6,44.9,16431.55,11431.55,228.63,46292.32,78.47,0.25,0.6,40,5,40,45,50,1.5,0.3,12.1
48,3,70.8,52.6,13874.79,8874.79,177.5,28414.25,72.6,0.31,0.6,40,5,40,45,50,1.5,0.4,10.3
52,3,75.0,46.7,17565.28,12565.28,251.31,22549.13,77.44,0.56,1.4,40,5,40,45,50,1.5,0.5,12.8
49,2,73.5,49.4,7395.11,2395.11,47.9,29232.83,90.78,0.08,0.0,40,5,40,45,50,1.5,0.6,3.8
68,21,61.8,37.1,4374.04,-625.96,-12.52,20845.45,83.89,-0.03,0.0,40,5,40,45,50,1.6,0.2,-1.3
52,8,65.4,46.6,14175.74,9175.74,183.51,61521.26,87.09,0.15,0.3,40,5,40,45,50,1.6,0.3,10.5
46,2,69.6,52.7,29051.75,24051.75,481.03,41116.01,75.43,0.58,2.8,40,5,40,45,50,1.6,0.4,18.4
43,2,69.8,58.8,18718.06,13718.06,274.36,47113.52,76.51,0.29,0.8,40,5,40,45,50,1.6,0.5,13.5
43,1,72.1,56.5,26193.49,21193.49,423.87,48228.52,70.21,0.44,1.9,40,5,40,45,50,1.6,0.6,17.2
69,23,63.8,36.2,15340.12,10340.12,206.8,36299.84,75.38,0.28,0.6,40,5,40,45,50,1.7,0.2,11.4
50,6,70.0,47.9,25918.75,20918.75,418.37,42564.46,64.94,0.49,2.1,40,5,40,45,50,1.7,0.3,17.1
46,4,71.7,52.2,22305.25,17305.25,346.11,46831.22,70.43,0.37,1.3,40,5,40,45,50,1.7,0.4,15.4
41,1,68.3,58.5,13094.43,8094.43,161.89,78165.53,86.86,0.1,0.2,40,5,40,45,50,1.7,0.5,9.7
42,1,71.4,57.1,18332.55,13332.55,266.65,75663.5,84.08,0.18,0.5,40,5,40,45,50,1.7,0.6,13.3
59,15,69.5,41.9,21921.43,16921.43,338.43,28832.03,80.86,0.59,2.0,40,5,40,45,50,1.8,0.2,15.2
50,7,74.0,47.1,46405.81,41405.81,828.12,53008.06,64.98,0.78,6.5,40,5,40,45,50,1.8,0.3,23.9
46,6,67.4,51.8,8678.89,3678.89,73.58,32400.44,80.53,0.11,0.1,40,5,40,45,50,1.8,0.4,5.4
45,4,73.3,51.7,11125.25,6125.25,122.5,43176.12,86.08,0.14,0.2,40,5,40,45,50,1.8,0.5,8.0
38,3,68.4,62.1,4953.41,-46.59,-0.93,32093.7,90.01,-0.0,0.0,40,5,40,45,50,1.8,0.6,-0.1
60,21,60.0,39.9,5870.54,870.54,17.41,23852.52,88.15,0.04,0.0,40,5,40,45,50,1.9,0.2,1.6
47,8,61.7,51.8,11751.72,6751.72,135.03,37790.73,80.66,0.18,0.2,40,5,40,45,50,1.9,0.3,8.6
44,6,63.6,56.1,2481.16,-2518.84,-50.38,14517.16,89.48,-0.17,0.1,40,5,40,45,50,1.9,0.4,-6.5
45,6,62.2,54.2,978.96,-4021.04,-80.42,15469.55,95.35,-0.26,0.2,40,5,40,45,50,1.9,0.5,-14.5
34,3,55.9,70.2,541.29,-4458.71,-89.17,15813.89,97.47,-0.28,0.2,40,5,40,45,50,1.9,0.6,-19.2
58,20,62.1,41.6,3188.73,-1811.27,-36.23,17170.93,88.45,-0.11,0.0,40,5,40,45,50,2.0,0.2,-4.2
49,12,61.2,48.9,1950.21,-3049.79,-61.0,17908.27,92.25,-0.17,0.1,40,5,40,45,50,2.0,0.3,-8.6
42,7,64.3,56.6,1518.35,-3481.65,-69.63,18154.59,93.52,-0.19,0.1,40,5,40,45,50,2.0,0.4,-10.8
39,5,61.5,62.9,1002.12,-3997.88,-79.96,18639.5,96.02,-0.21,0.2,40,5,40,45,50,2.0,0.5,-14.3
34,4,55.9,72.7,373.76,-4626.24,-92.52,19198.08,98.9,-0.24,0.2,40,5,40,45,50,2.0,0.6,-22.0
50,15,66.0,47.4,19631.24,14631.24,292.62,68071.59,83.14,0.21,0.6,40,5,40,45,50,2.1,0.2,14.0
42,8,64.3,54.5,7141.19,2141.19,42.82,48186.44,88.2,0.04,0.0,40,5,40,45,50,2.1,0.3,3.5
38,6,68.4,60.3,5308.17,308.17,6.16,40735.47,90.26,0.01,0.0,40,5,40,45,50,2.1,0.4,0.6
37,3,67.6,61.6,5901.06,901.06,18.02,50387.14,90.44,0.02,0.0,40,5,40,45,50,2.1,0.5,1.6
36,3,69.4,63.6,4702.0,-298.0,-5.96,52551.41,94.32,-0.01,0.0,40,5,40,45,50,2.1,0.6,-0.6
50,20,54.0,47.6,2494.42,-2505.58,-50.11,28741.27,94.93,-0.09,0.0,40,5,40,45,50,2.2,0.2,-6.5
41,8,63.4,57.4,11604.1,6604.1,132.08,30704.72,78.46,0.22,0.3,40,5,40,45,50,2.2,0.3,8.4
36,3,66.7,61.6,21565.69,16565.69,331.31,29297.18,65.2,0.57,1.9,40,5,40,45,50,2.2,0.4,15.1
34,2,61.8,64.7,7138.35,2138.35,42.77,25600.81,79.89,0.08,0.0,40,5,40,45,50,2.2,0.5,3.5
33,0,63.6,67.8,20222.38,15222.38,304.45,27502.26,66.91,0.55,1.7,40,5,40,45,50,2.2,0.6,14.4
38,17,47.4,62.1,479.69,-4520.31,-90.41,7290.64,96.55,-0.62,0.6,40,5,40,45,50,2.3,0.2,-20.2
