Trades,Stop Hits,Win %,Avg Hold Days,Final Balance $,Total Return $,Total Return %,Max Drawdown $,Max Drawdown %,RDR,Score,N_base,Gap,N1,N2,N3,K,Stop %,CAGR %
42,5,61.9,51.0,5396.01,396.01,7.92,5550.2,66.69,0.07,0.0,22,8,22,30,38,2.5,0.3,0.7
39,2,64.1,54.8,4479.17,-520.83,-10.42,5096.48,66.61,-0.1,0.0,22,8,22,30,38,2.5,0.4,-1.1
39,2,64.1,55.1,4412.04,-587.96,-11.76,5293.98,69.19,-0.11,0.0,22,8,22,30,38,2.5,0.5,-1.2
37,0,62.2,57.5,4163.29,-836.71,-16.73,5165.24,67.51,-0.16,0.0,22,8,22,30,38,2.5,0.6,-1.7
46,12,60.9,47.0,10022.44,5022.44,100.45,10904.04,52.11,0.46,0.5,22,8,22,30,38,2.6,0.2,6.9
38,5,71.1,55.8,19695.34,14695.34,293.91,17387.23,50.77,0.85,2.5,22,8,22,30,38,2.6,0.3,14.1
37,1,75.7,57.0,33820.83,28820.83,576.42,13838.04,34.62,2.08,12.0,22,8,22,30,38,2.6,0.4,20.1
37,1,75.7,56.7,29574.06,24574.06,491.48,12100.44,34.62,2.03,10.0,22,8,22,30,38,2.6,0.5,18.6
36,0,75.0,57.8,26461.51,21461.51,429.23,10826.92,34.62,1.98,8.5,22,8,22,30,38,2.6,0.6,17.3
36,10,61.1,60.7,11473.3,6473.3,129.47,8158.59,41.56,0.79,1.0,22,8,22,30,38,2.7,0.2,8.3
30,7,63.3,72.5,4392.27,-607.73,-12.15,12200.35,76.37,-0.05,0.0,22,8,22,30,38,2.7,0.3,-1.2
28,2,67.9,77.2,9480.42,4480.42,89.61,9548.08,68.85,0.47,0.4,22,8,22,30,38,2.7,0.4,6.3
27,1,70.4,80.3,14695.17,9695.17,193.9,7378.58,42.49,1.31,2.5,22,8,22,30,38,2.7,0.5,10.9
26,0,69.2,82.7,11328.43,6328.43,126.57,7256.63,54.2,0.87,1.1,22,8,22,30,38,2.7,0.6,8.2
32,10,59.4,70.3,13123.85,8123.85,162.48,18918.89,59.12,0.43,0.7,22,8,22,30,38,2.8,0.2,9.7
28,5,71.4,77.2,14289.63,9289.63,185.79,21657.81,63.82,0.43,0.8,22,8,22,30,38,2.8,0.3,10.6
24,2,70.8,92.8,16938.5,11938.5,238.77,20265.91,68.78,0.59,1.4,22,8,22,30,38,2.8,0.4,12.4
23,1,82.6,100.0,40864.91,35864.91,717.3,17130.06,35.47,2.09,15.0,22,8,22,30,38,2.8,0.5,22.3
22,0,81.8,104.5,38101.69,33101.69,662.03,15971.75,35.47,2.07,13.7,22,8,22,30,38,2.8,0.6,21.5
28,7,71.4,79.7,18277.57,13277.57,265.55,15397.1,57.78,0.86,2.3,22,8,22,30,38,2.9,0.2,13.3
26,4,73.1,83.7,23639.99,18639.99,372.8,11209.64,39.24,1.66,6.2,22,8,22,30,38,2.9,0.3,16.1
23,2,69.6,99.5,14212.18,9212.18,184.24,10906.4,59.51,0.84,1.5,22,8,22,30,38,2.9,0.4,10.5
20,1,80.0,114.5,26518.52,21518.52,430.37,10058.24,31.39,2.14,9.2,22,8,22,30,38,2.9,0.5,17.4
18,1,77.8,130.3,11477.71,6477.71,129.55,12553.59,72.55,0.52,0.7,22,8,22,30,38,2.9,0.6,8.3
28,10,57.1,74.3,7016.68,2016.68,40.33,26198.54,78.88,0.08,0.0,22,8,22,30,38,3.0,0.2,3.3
23,4,65.2,94.5,11705.77,6705.77,134.12,36709.2,76.41,0.18,0.2,22,8,22,30,38,3.0,0.3,8.5
20,2,60.0,105.9,11089.27,6089.27,121.79,29090.66,83.07,0.21,0.3,22,8,22,30,38,3.0,0.4,7.9
21,1,71.4,103.1,27595.61,22595.61,451.91,50770.9,77.6,0.45,2.0,22,8,22,30,38,3.0,0.5,17.8
21,1,71.4,103.2,22361.55,17361.55,347.23,53473.32,81.73,0.32,1.1,22,8,22,30,38,3.0,0.6,15.5
15,5,53.3,143.5,12821.59,7821.59,156.43,16019.07,55.77,0.49,0.8,22,8,22,30,38,3.1,0.2,9.5
14,4,50.0,147.7,2887.65,-2112.35,-42.25,20059.55,89.77,-0.11,0.0,22,8,22,30,38,3.1,0.3,-5.1
11,1,45.5,205.5,8324.67,3324.67,66.49,18707.72,83.72,0.18,0.1,22,8,22,30,38,3.1,0.4,5.0
12,1,58.3,187.2,11087.83,6087.83,121.76,17531.26,78.45,0.35,0.4,22,8,22,30,38,3.1,0.5,7.9
12,1,58.3,187.3,8984.81,3984.81,79.7,18419.19,82.43,0.22,0.2,22,8,22,30,38,3.1,0.6,5.8
19,8,42.1,112.8,8920.85,3920.85,78.42,16699.16,74.73,0.23,0.2,22,8,22,30,38,3.2,0.2,5.7
11,3,54.5,196.6,3790.52,-1209.48,-24.19,19975.75,89.39,-0.06,0.0,22,8,22,30,38,3.2,0.3,-2.6
11,1,45.5,205.5,8324.67,3324.67,66.49,18707.72,83.72,0.18,0.1,22,8,22,30,38,3.2,0.4,5.0
12,1,58.3,188.7,8935.9,3935.9,78.72,18440.57,82.52,0.21,0.2,22,8,22,30,38,3.2,0.5,5.7
12,1,58.3,187.3,8984.81,3984.81,79.7,18419.19,82.43,0.22,0.2,22,8,22,30,38,3.2,0.6,5.8
96,15,66.7,25.7,22841.95,17841.95,356.84,27357.63,56.56,0.65,2.3,22,10,22,32,42,1.5,0.2,15.7
90,5,71.1,27.4,88181.13,83181.13,1663.62,34885.44,30.8,2.38,39.6,22,10,22,32,42,1.5,0.3,31.7
86,3,69.8,28.6,38574.91,33574.91,671.5,32107.55,64.81,1.05,7.1,22,10,22,32,42,1.5,0.4,21.7
84,0,70.2,29.3,67013.68,62013.68,1240.27,26511.36,30.8,2.34,29.0,22,10,22,32,42,1.5,0.5,28.3
84,0,70.2,29.3,67013.68,62013.68,1240.27,26511.36,30.8,2.34,29.0,22,10,22,32,42,1.5,0.6,28.3
88,19,62.5,27.6,5351.25,351.25,7.02,13350.68,84.91,0.03,0.0,22,10,22,32,42,1.6,0.2,0.7
74,7,59.5,33.1,7247.2,2247.2,44.94,9244.29,58.76,0.24,0.1,22,10,22,32,42,1.6,0.3,3.6
70,2,60.0,34.6,10505.89,5505.89,110.12,7949.35,45.93,0.69,0.8,22,10,22,32,42,1.6,0.4,7.4
66,0,59.1,36.5,7405.64,2405.64,48.11,8823.51,65.7,0.27,0.1,22,10,22,32,42,1.6,0.5,3.8
66,0,59.1,36.5,7405.64,2405.64,48.11,8823.51,65.7,0.27,0.1,22,10,22,32,42,1.6,0.6,3.8
88,22,62.5,27.3,1467.9,-3532.1,-70.64,9483.03,87.82,-0.37,0.3,22,10,22,32,42,1.7,0.2,-11.1
73,9,61.6,33.5,6656.69,1656.69,33.13,8825.94,70.17,0.19,0.1,22,10,22,32,42,1.7,0.3,2.8
70,3,62.9,34.5,13330.87,8330.87,166.62,8509.81,49.24,0.98,1.6,22,10,22,32,42,1.7,0.4,9.9
68,1,63.2,35.2,13114.59,8114.59,162.29,8147.75,47.92,1.0,1.6,22,10,22,32,42,1.7,0.5,9.7
67,0,62.7,35.7,17184.15,12184.15,243.68,9150.79,41.08,1.33,3.2,22,10,22,32,42,1.7,0.6,12.6
81,15,65.4,29.8,8758.51,3758.51,75.17,6626.52,45.78,0.57,0.4,22,10,22,32,42,1.8,0.2,5.5
71,8,57.7,34.5,6063.39,1063.39,21.27,9595.06,89.02,0.11,0.0,22,10,22,32,42,1.8,0.3,1.9
68,3,61.8,35.7,12742.52,7742.52,154.85,9113.22,56.56,0.85,1.3,22,10,22,32,42,1.8,0.4,9.4
66,1,62.1,36.4,12535.79,7535.79,150.72,8707.32,54.94,0.87,1.3,22,10,22,32,42,1.8,0.5,9.2
65,0,61.5,37.0,16425.75,11425.75,228.51,8317.06,40.05,1.37,3.1,22,10,22,32,42,1.8,0.6,12.1
78,15,61.5,30.4,6650.81,1650.81,33.02,5287.14,46.07,0.31,0.1,22,10,22,32,42,1.9,0.2,2.8
70,6,57.1,33.9,15906.66,10906.66,218.13,15716.1,52.47,0.69,1.5,22,10,22,32,42,1.9,0.3,11.7
68,3,61.8,34.6,33507.78,28507.78,570.16,14363.78,36.27,1.98,11.3,22,10,22,32,42,1.9,0.4,20.0
66,1,62.1,35.3,32964.16,27964.16,559.28,14130.75,36.27,1.98,11.1,22,10,22,32,42,1.9,0.5,19.8
65,0,61.5,35.8,43193.2,38193.2,763.86,18515.63,36.27,2.06,15.7,22,10,22,32,42,1.9,0.6,23.0
70,15,58.6,33.7,5512.83,512.83,10.26,4012.38,46.63,0.13,0.0,22,10,22,32,42,2.0,0.2,0.9
62,7,56.5,38.1,8493.72,3493.72,69.87,12037.32,61.75,0.29,0.2,22,10,22,32,42,2.0,0.3,5.2
60,3,58.3,39.6,17160.04,12160.04,243.2,18368.48,51.89,0.66,1.6,22,10,22,32,42,2.0,0.4,12.6
56,1,57.1,42.5,9231.27,4231.27,84.63,10973.76,57.62,0.39,0.3,22,10,22,32,42,2.0,0.5,6.1
55,0,56.4,43.0,11479.11,6479.11,129.58,13645.89,57.62,0.47,0.6,22,10,22,32,42,2.0,0.6,8.3
65,12,58.5,35.9,22296.44,17296.44,345.93,13218.0,40.86,1.31,4.5,22,10,22,32,42,2.1,0.2,15.4
60,7,58.3,39.3,30718.05,25718.05,514.36,28526.53,50.64,0.9,4.6,22,10,22,32,42,2.1,0.3,19.0
55,1,56.4,42.2,22474.84,17474.84,349.5,11727.72,37.81,1.49,5.2,22,10,22,32,42,2.1,0.4,15.5
52,0,53.8,45.1,18248.64,13248.64,264.97,11679.12,46.38,1.13,3.0,22,10,22,32,42,2.1,0.5,13.2
52,0,53.8,45.1,18248.64,13248.64,264.97,11679.12,46.38,1.13,3.0,22,10,22,32,42,2.1,0.6,13.2
62,11,66.1,37.1,55896.79,50896.79,1017.94,24406.02,33.51,2.09,21.3,22,10,22,32,42,2.2,0.2,26.1
56,6,62.5,41.6,32728.45,27728.45,554.57,15843.53,36.22,1.75,9.7,22,10,22,32,42,2.2,0.3,19.8
48,2,56.2,48.0,11910.38,6910.38,138.21,9193.65,52.13,0.75,1.0,22,10,22,32,42,2.2,0.4,8.7
47,0,55.3,49.0,16588.59,11588.59,231.77,13633.91,55.5,0.85,2.0,22,10,22,32,42,2.2,0.5,12.2
47,0,55.3,49.0,16588.59,11588.59,231.77,13633.91,55.5,0.85,2.0,22,10,22,32,42,2.2,0.6,12.2
51,14,56.9,45.6,2813.67,-2186.33,-43.73,4360.52,60.79,-0.5,0.2,22,10,22,32,42,2.3,0.2,-5.4
42,4,57.1,55.3,4313.75,-686.25,-13.72,4428.36,59.05,-0.15,0.0,22,10,22,32,42,2.3,0.3,-1.4
41,2,58.5,57.4,5810.5,810.5,16.21,4308.94,61.81,0.19,0.0,22,10,22,32,42,2.3,0.4,1.5
39,0,53.8,60.0,5631.67,631.67,12.63,4381.97,61.86,0.14,0.0,22,10,22,32,42,2.3,0.5,1.1
39,0,53.8,60.0,5631.67,631.67,12.63,4381.97,61.86,0.14,0.0,22,10,22,32,42,2.3,0.6,1.1
52,16,48.1,42.1,1227.07,-3772.93,-75.46,7051.17,85.18,-0.54,0.4,22,10,22,32,42,2.4,0.2,-12.6
43,5,53.5,49.6,4742.79,-257.21,-5.14,6384.75,67.29,-0.04,0.0,22,10,22,32,42,2.4,0.3,-0.5
39,0,59.0,55.6,11338.84,6338.84,126.78,10427.46,67.95,0.61,0.8,22,10,22,32,42,2.4,0.4,8.2
39,0,59.0,55.6,11338.84,6338.84,126.78,10427.46,67.95,0.61,0.8,22,10,22,32,42,2.4,0.5,8.2
39,0,59.0,55.6,11338.84,6338.84,126.78,10427.46,67.95,0.61,0.8,22,10,22,32,42,2.4,0.6,8.2
47,12,59.6,45.8,5536.62,536.62,10.73,12664.66,72.54,0.04,0.0,22,10,22,32,42,2.5,0.2,1.0
46,7,65.2,44.7,7833.31,2833.31,56.67,7594.28,56.34,0.37,0.2,22,10,22,32,42,2.5,0.3,4.4
39,2,61.5,55.2,9261.73,4261.73,85.23,6630.34,60.57,0.64,0.5,22,10,22,32,42,2.5,0.4,6.1
39,1,61.5,53.6,8687.21,3687.21,73.74,6971.53,63.91,0.53,0.4,22,10,22,32,42,2.5,0.5,5.4
38,0,60.5,54.6,7772.91,2772.91,55.46,7385.9,67.71,0.38,0.2,22,10,22,32,42,2.5,0.6,4.3
44,11,63.6,49.0,8719.94,3719.94,74.4,16921.43,68.62,0.22,0.2,22,10,22,32,42,2.6,0.2,5.5
37,8,64.9,57.4,4258.48,-741.52,-14.83,21929.82,83.74,-0.03,0.0,22,10,22,32,42,2.6,0.3,-1.5
36,2,75.0,58.8,19158.03,14158.03,283.16,16291.31,63.34,0.87,2.5,22,10,22,32,42,2.6,0.4,13.8
35,1,74.3,60.0,22077.06,17077.06,341.54,14804.79,59.76,1.15,3.9,22,10,22,32,42,2.6,0.5,15.3
34,0,73.5,61.4,19753.54,14753.54,295.07,15051.7,60.76,0.98,2.9,22,10,22,32,42,2.6,0.6,14.1
38,12,55.3,57.1,6638.16,1638.16,32.76,19655.18,74.89,0.08,0.0,22,10,22,32,42,2.7,0.2,2.8
32,8,62.5,68.4,5881.6,881.6,17.63,29925.68,83.57,0.03,0.0,22,10,22,32,42,2.7,0.3,1.6
31,2,67.7,70.3,38092.54,33092.54,661.85,24210.45,47.77,1.37,9.1,22,10,22,32,42,2.7,0.4,21.5
30,1,70.0,72.8,59045.54,54045.54,1080.91,29708.39,37.81,1.82,19.7,22,10,22,32,42,2.7,0.5,26.7
29,0,69.0,74.7,45517.89,40517.89,810.36,22902.03,37.81,1.77,14.3,22,10,22,32,42,2.7,0.6,23.6
32,11,53.1,69.3,5584.94,584.94,11.7,18214.39,76.53,0.03,0.0,22,10,22,32,42,2.8,0.2,1.1
26,4,73.1,85.3,20047.33,15047.33,300.95,21545.95,63.82,0.7,2.1,22,10,22,32,42,2.8,0.3,14.3
24,2,66.7,93.1,19062.36,14062.36,281.25,22806.98,68.78,0.62,1.7,22,10,22,32,42,2.8,0.4,13.7
23,1,69.6,97.4,29547.72,24547.72,490.95,17608.77,42.46,1.39,6.8,22,10,22,32,42,2.8,0.5,18.6
22,0,68.2,101.8,27549.75,22549.75,451.0,16600.24,42.93,1.36,6.1,22,10,22,32,42,2.8,0.6,17.8
30,10,53.3,72.5,4679.33,-320.67,-6.41,14912.44,76.12,-0.02,0.0,22,10,22,32,42,2.9,0.2,-0.6
24,3,70.8,91.2,51690.17,46690.17,933.8,17368.88,27.81,2.69,25.1,22,10,22,32,42,2.9,0.3,25.1
22,2,68.2,104.6,35153.78,30153.78,603.08,12348.74,29.07,2.44,14.7,22,10,22,32,42,2.9,0.4,20.6
20,1,80.0,114.5,30025.53,25025.53,500.51,11388.41,31.39,2.2,11.0,22,10,22,32,42,2.9,0.5,18.8
19,0,78.9,120.5,27995.25,22995.25,459.91,11388.41,33.67,2.02,9.3,22,10,22,32,42,2.9,0.6,18.0
29,12,48.3,72.9,2894.05,-2105.95,-42.12,11935.92,80.49,-0.18,0.1,22,10,22,32,42,3.0,0.2,-5.1
22,7,59.1,95.7,4430.03,-569.97,-11.4,13401.73,79.25,-0.04,0.0,22,10,22,32,42,3.0,0.3,-1.2
19,3,68.4,118.5,11539.67,6539.67,130.79,17540.61,77.67,0.37,0.5,22,10,22,32,42,3.0,0.4,8.4
17,1,76.5,131.2,39537.79,34537.79,690.76,17183.85,34.08,2.01,13.9,22,10,22,32,42,3.0,0.5,22.0
15,1,73.3,150.8,14145.01,9145.01,182.9,12786.91,70.89,0.72,1.3,22,10,22,32,42,3.0,0.6,10.5
28,12,46.4,68.1,2757.48,-2242.52,-44.85,14628.0,84.14,-0.15,0.1,22,10,22,32,42,3.1,0.2,-5.6
23,5,65.2,84.8,17541.84,12541.84,250.84,44985.55,76.41,0.28,0.7,22,10,22,32,42,3.1,0.3,12.8
16,2,56.2,131.6,4277.22,-722.78,-14.46,14673.17,88.7,-0.05,0.0,22,10,22,32,42,3.1,0.4,-1.5
17,2,64.7,123.0,5696.93,696.93,13.94,14068.7,85.05,0.05,0.0,22,10,22,32,42,3.1,0.5,1.3
16,1,62.5,130.8,4616.39,-383.61,-7.67,14524.92,87.8,-0.03,0.0,22,10,22,32,42,3.1,0.6,-0.8
18,8,38.9,116.0,3872.48,-1127.52,-22.55,18473.69,82.67,-0.06,0.0,22,10,22,32,42,3.2,0.2,-2.4
11,4,54.5,189.3,3324.93,-1675.07,-33.5,19975.75,89.39,-0.08,0.0,22,10,22,32,42,3.2,0.3,-3.8
12,1,50.0,186.4,7315.33,2315.33,46.31,18707.72,83.72,0.12,0.1,22,10,22,32,42,3.2,0.4,3.7
13,1,61.5,172.3,7852.45,2852.45,57.05,18440.57,82.52,0.15,0.1,22,10,22,32,42,3.2,0.5,4.4
13,1,61.5,171.1,7895.43,2895.43,57.91,18419.19,82.43,0.16,0.1,22,10,22,32,42,3.2,0.6,4.5
100,16,68.0,24.5,32418.71,27418.71,548.37,20627.18,47.93,1.33,7.3,22,12,22,34,46,1.5,0.2,19.7
88,5,67.0,28.0,23470.43,18470.43,369.41,9285.16,30.8,1.99,7.4,22,12,22,34,46,1.5,0.3,16.0
84,2,69.0,29.4,24892.82,19892.82,397.86,13762.39,43.05,1.45,5.8,22,12,22,34,46,1.5,0.4,16.7
85,1,69.4,29.0,43344.35,38344.35,766.89,17147.51,30.8,2.24,17.2,22,12,22,34,46,1.5,0.5,23.0
84,0,69.0,29.4,43344.35,38344.35,766.89,17147.51,30.8,2.24,17.2,22,12,22,34,46,1.5,0.6,23.0
90,19,61.1,27.1,5536.8,536.8,10.74,6397.37,71.37,0.08,0.0,22,12,22,34,46,1.6,0.2,1.0
74,8,62.2,33.2,4016.15,-983.85,-19.68,7948.34,76.69,-0.12,0.0,22,12,22,34,46,1.6,0.3,-2.1
70,4,62.9,34.9,4261.88,-738.12,-14.76,8069.91,81.73,-0.09,0.0,22,12,22,34,46,1.6,0.4,-1.5
69,1,62.3,35.6,4758.31,-241.69,-4.83,7839.19,79.39,-0.03,0.0,22,12,22,34,46,1.6,0.5,-0.5
69,0,63.8,35.3,9192.59,4192.59,83.85,9412.62,59.96,0.45,0.4,22,12,22,34,46,1.6,0.6,6.0
87,18,64.4,27.8,10628.68,5628.68,112.57,5619.35,45.87,1.0,1.1,22,12,22,34,46,1.7,0.2,7.5
71,9,59.2,34.4,3014.54,-1985.46,-39.71,6822.18,84.73,-0.29,0.1,22,12,22,34,46,1.7,0.3,-4.7
65,4,58.5,37.5,3159.05,-1840.95,-36.82,6732.38,83.62,-0.27,0.1,22,12,22,34,46,1.7,0.4,-4.3
63,1,57.1,38.5,2857.48,-2142.52,-42.85,6744.76,83.77,-0.32,0.1,22,12,22,34,46,1.7,0.5,-5.2
63,0,58.7,38.2,5520.38,520.38,10.41,6101.82,73.22,0.09,0.0,22,12,22,34,46,1.7,0.6,1.0
83,16,60.2,28.9,12646.6,7646.6,152.93,7367.34,49.29,1.04,1.6,22,12,22,34,46,1.8,0.2,9.3
68,7,54.4,35.5,3786.73,-1213.27,-24.27,7175.95,77.99,-0.17,0.0,22,12,22,34,46,1.8,0.3,-2.6
60,3,53.3,40.6,1782.1,-3217.9,-64.36,8178.35,88.88,-0.39,0.3,22,12,22,34,46,1.8,0.4,-9.4
60,1,53.3,40.7,1689.54,-3310.46,-66.21,8352.0,90.77,-0.4,0.3,22,12,22,34,46,1.8,0.5,-9.9
60,0,55.0,40.4,3367.7,-1632.3,-32.65,7508.05,81.59,-0.22,0.1,22,12,22,34,46,1.8,0.6,-3.7
78,18,57.7,30.4,3418.45,-1581.55,-31.63,6616.59,87.16,-0.24,0.1,22,12,22,34,46,1.9,0.2,-3.6
69,5,56.5,34.0,15911.22,10911.22,218.22,8046.79,42.79,1.36,3.0,22,12,22,34,46,1.9,0.3,11.8
64,2,56.2,36.9,15707.02,10707.02,214.14,8467.73,43.14,1.26,2.7,22,12,22,34,46,1.9,0.4,11.6
62,1,54.8,38.3,9261.36,4261.36,85.23,7987.51,69.01,0.53,0.5,22,12,22,34,46,1.9,0.5,6.1
62,0,56.5,38.0,18460.36,13460.36,269.21,9952.06,43.14,1.35,3.6,22,12,22,34,46,1.9,0.6,13.4
72,14,63.9,32.6,22112.16,17112.16,342.24,14694.26,42.58,1.16,4.0,22,12,22,34,46,2.0,0.2,15.3
61,5,55.7,38.5,13465.37,8465.37,169.31,15999.07,56.76,0.53,0.9,22,12,22,34,46,2.0,0.3,10.0
58,1,58.6,40.6,16217.08,11217.08,224.34,17359.11,51.89,0.65,1.5,22,12,22,34,46,2.0,0.4,12.0
56,0,55.4,42.1,9019.04,4019.04,80.38,9654.17,51.89,0.42,0.3,22,12,22,34,46,2.0,0.5,5.8
56,0,55.4,42.1,9019.04,4019.04,80.38,9654.17,51.89,0.42,0.3,22,12,22,34,46,2.0,0.6,5.8
61,14,60.7,37.9,13601.28,8601.28,172.03,7097.36,37.81,1.21,2.1,22,12,22,34,46,2.1,0.2,10.1
59,6,62.7,39.4,24222.65,19222.65,384.45,29437.9,58.05,0.65,2.5,22,12,22,34,46,2.1,0.3,16.4
54,1,63.0,43.0,33008.58,28008.58,560.17,19192.17,42.13,1.46,8.2,22,12,22,34,46,2.1,0.4,19.9
53,0,62.3,43.8,33008.58,28008.58,560.17,19192.17,42.13,1.46,8.2,22,12,22,34,46,2.1,0.5,19.9
53,0,62.3,43.8,33008.58,28008.58,560.17,19192.17,42.13,1.46,8.2,22,12,22,34,46,2.1,0.6,19.9
57,14,66.7,39.2,14367.94,9367.94,187.36,8918.38,44.11,1.05,2.0,22,12,22,34,46,2.2,0.2,10.7
46,6,65.2,48.3,6364.47,1364.47,27.29,7137.09,64.14,0.19,0.1,22,12,22,34,46,2.2,0.3,2.3
43,2,65.1,51.0,10817.34,5817.34,116.35,9267.83,48.53,0.63,0.7,22,12,22,34,46,2.2,0.4,7.7
43,1,62.8,50.8,8300.13,3300.13,66.0,13783.61,71.02,0.24,0.2,22,12,22,34,46,2.2,0.5,5.0
41,0,63.4,53.2,10180.44,5180.44,103.61,11678.63,60.17,0.44,0.5,22,12,22,34,46,2.2,0.6,7.1
54,16,57.4,41.5,3116.23,-1883.77,-37.68,10446.78,80.29,-0.18,0.1,22,12,22,34,46,2.3,0.2,-4.4
45,4,62.2,50.4,6317.94,1317.94,26.36,7795.85,72.33,0.17,0.0,22,12,22,34,46,2.3,0.3,2.3
44,2,63.6,52.0,10960.51,5960.51,119.21,6620.28,37.81,0.9,1.1,22,12,22,34,46,2.3,0.4,7.8
42,0,61.9,54.0,10764.15,5764.15,115.28,6501.68,37.81,0.89,1.0,22,12,22,34,46,2.3,0.5,7.6
42,0,61.9,54.0,10764.15,5764.15,115.28,6501.68,37.81,0.89,1.0,22,12,22,34,46,2.3,0.6,7.6
45,15,46.7,48.2,2502.66,-2497.34,-49.95,17163.02,88.44,-0.15,0.1,22,12,22,34,46,2.4,0.2,-6.4
39,3,59.0,55.7,10039.43,5039.43,100.79,15598.98,67.29,0.32,0.3,22,12,22,34,46,2.4,0.3,6.9
36,0,63.9,61.4,19724.73,14724.73,294.49,13243.89,67.14,1.11,3.3,22,12,22,34,46,2.4,0.4,14.1
36,0,63.9,61.4,19724.73,14724.73,294.49,13243.89,67.14,1.11,3.3,22,12,22,34,46,2.4,0.5,14.1
36,0,63.9,61.4,19724.73,14724.73,294.49,13243.89,67.14,1.11,3.3,22,12,22,34,46,2.4,0.6,14.1
42,11,57.1,52.6,7217.99,2217.99,44.36,9719.28,60.04,0.23,0.1,22,12,22,34,46,2.5,0.2,3.6
38,5,63.2,55.1,6431.87,1431.87,28.64,8668.36,61.89,0.17,0.0,22,12,22,34,46,2.5,0.3,2.4
33,2,63.6,68.6,9892.24,4892.24,97.84,9288.11,72.96,0.53,0.5,22,12,22,34,46,2.5,0.4,6.8
33,1,66.7,64.6,11764.91,6764.91,135.3,8636.4,67.84,0.78,1.1,22,12,22,34,46,2.5,0.5,8.6
32,0,65.6,66.1,10526.7,5526.7,110.53,9067.31,71.22,0.61,0.7,22,12,22,34,46,2.5,0.6,7.4
46,9,69.6,46.0,42314.13,37314.13,746.28,56977.49,60.04,0.65,4.9,22,12,22,34,46,2.6,0.2,22.8
35,7,68.6,58.7,9900.69,4900.69,98.01,50985.38,83.74,0.1,0.1,22,12,22,34,46,2.6,0.3,6.8
36,2,75.0,58.4,34930.7,29930.7,598.61,39948.75,72.18,0.75,4.5,22,12,22,34,46,2.6,0.4,20.5
35,1,77.1,58.4,56612.17,51612.17,1032.24,32897.34,52.92,1.57,16.2,22,12,22,34,46,2.6,0.5,26.2
34,0,76.5,59.7,50653.96,45653.96,913.08,33017.85,59.36,1.38,12.6,22,12,22,34,46,2.6,0.6,24.9
42,16,45.2,49.4,2033.31,-2966.69,-59.33,13967.78,87.29,-0.21,0.1,22,12,22,34,46,2.7,0.2,-8.3
33,10,57.6,62.9,3061.09,-1938.91,-38.78,15574.86,83.57,-0.12,0.0,22,12,22,34,46,2.7,0.3,-4.6
32,2,65.6,68.3,32424.72,27424.72,548.49,24247.06,74.78,1.13,6.2,22,12,22,34,46,2.7,0.4,19.7
31,1,71.0,69.2,70686.33,65686.33,1313.73,30448.02,43.07,2.16,28.4,22,12,22,34,46,2.7,0.5,29.0
30,0,70.0,70.9,54491.71,49491.71,989.83,23472.21,43.07,2.11,20.9,22,12,22,34,46,2.7,0.6,25.8
33,9,60.6,65.1,29354.16,24354.16,487.08,39729.52,73.65,0.61,3.0,22,12,22,34,46,2.8,0.2,18.5
27,4,74.1,79.7,36228.83,31228.83,624.58,37044.55,64.76,0.84,5.2,22,12,22,34,46,2.8,0.3,20.9
26,2,65.4,85.0,22966.05,17966.05,359.32,35919.19,74.23,0.5,1.8,22,12,22,34,46,2.8,0.4,15.8
25,1,72.0,86.8,50066.3,45066.3,901.33,29836.68,42.46,1.51,13.6,22,12,22,34,46,2.8,0.5,24.8
24,0,70.8,90.5,46680.9,41680.9,833.62,28127.8,42.93,1.48,12.3,22,12,22,34,46,2.8,0.6,23.9
31,10,58.1,71.5,10652.18,5652.18,113.04,19568.91,64.75,0.29,0.3,22,12,22,34,46,2.9,0.2,7.5
26,5,69.2,82.0,36493.29,31493.29,629.87,12262.44,27.81,2.57,16.2,22,12,22,34,46,2.9,0.3,21.0
18,2,55.6,128.5,7233.83,2233.83,44.68,7098.14,81.2,0.31,0.1,22,12,22,34,46,2.9,0.4,3.6
17,1,58.8,136.8,11047.91,6047.91,120.96,6619.72,49.59,0.91,1.1,22,12,22,34,46,2.9,0.5,7.9
16,0,56.2,145.4,11047.91,6047.91,120.96,6619.72,49.59,0.91,1.1,22,12,22,34,46,2.9,0.6,7.9
30,12,53.3,68.6,8270.78,3270.78,65.42,28766.56,80.72,0.11,0.1,22,12,22,34,46,3.0,0.2,4.9
23,8,56.5,90.5,4555.69,-444.31,-8.89,16822.27,78.69,-0.03,0.0,22,12,22,34,46,3.0,0.3,-0.9
20,3,70.0,106.9,26579.67,21579.67,431.59,15644.19,42.5,1.38,6.0,22,12,22,34,46,3.0,0.4,17.4
17,0,76.5,131.8,27518.99,22518.99,450.38,16197.05,42.5,1.39,6.3,22,12,22,34,46,3.0,0.5,17.8
17,0,76.5,131.8,27518.99,22518.99,450.38,16197.05,42.5,1.39,6.3,22,12,22,34,46,3.0,0.6,17.8
29,13,51.7,64.7,7042.42,2042.42,40.85,27622.68,82.52,0.07,0.0,22,12,22,34,46,3.1,0.2,3.3
24,6,62.5,80.0,15303.64,10303.64,206.07,47841.85,75.76,0.22,0.5,22,12,22,34,46,3.1,0.3,11.3
